contigs	predictions
k79_2298	2;1239;186801;3085636;186803;2569097;39488
k79_34523	
k79_2299	2;1239;186801;186802;216572;2892396;2714355
k79_11471	2;976;200643;171549;815;816;820
k79_15918	2;1239;186801;3085636;186803;33042;751585
k79_34524	
k79_2300	2;976;200643;171549;171550;239759;1288121
k79_11472	2;1239;186801;3085636;186803;2569097;39488
k79_20592	2;1239;186801;186802;216572;1263;2564099
k79_34525	2;1239;186801;3085636;186803;2569097;39488
k79_15919	2;976
k79_20593	2;1239;186801;3085636;186803;33042;33043
k79_11473	
k79_34526	
k79_15920	
k79_20594	
k79_34527	2;1239;186801;3085636;186803;207244;649756
k79_15921	2;976;200643;171549;815;909656;821
k79_11474	
k79_29519	
k79_34528	2;976;200643;171549;815;909656;821
k79_20595	2;1239;186801;3085636;186803;2569097;39488
k79_15922	2;1239;186801;186802;216572;1263;2564099
k79_29520	2;976;200643;171549;2005525;375288;46503
k79_34529	2;976;200643;171549;815;909656
k79_20596	2;976;200643;171549;1853231;283168;28118
k79_34530	
k79_29521	
k79_11475	
k79_29522	2;976;200643;171549;815;816;28111
k79_6758	2;1239;186801;3085636;186803;2569097;39488
k79_11476	2;1239;186801;3085636;186803;2944152;2763670
k79_34531	2;976;200643;171549;815
k79_11477	2;1239;186801;3085636;186803;207244;649756
k79_6759	2;1239;186801;3085636;186803;2569097;39488
k79_25043	2;1239;186801;3085636;186803;2569097;39488
k79_34532	2;976;200643;171549;815;909656;821
k79_6760	2;1239;186801;186802;216572;946234;292800
k79_29523	
k79_11478	2;976;200643;171549;815;816
k79_34533	
k79_6761	2;1239;186801;3085636;186803;2316020;33039;657313
k79_25044	
k79_11479	
k79_29524	2;976;200643;171549;815;909656;821
k79_34534	2;976;200643;171549;815;816;820
k79_11480	2;1239;186801;3085636;186803;2569097;39488
k79_29525	2;1239;186801;186802;216572;1263;2564099
k79_34535	
k79_25045	2;1239;186801;3085636;186803;2569097;39488
k79_34536	
k79_34537	2;976;200643;171549;2005525;375288;46503
k79_34538	
k79_11481	
k79_20597	2
k79_11482	2;976;200643;171549;815;816;28111
k79_20598	2;1239;186801;3085636;186803;2569097;39488
k79_11483	2;976;200643;171549;815;909656;821
k79_15923	2;1239;186801;186802;216572;1263;2564099
k79_34539	2;976;200643;171549;815;909656;821
k79_11484	2;976;200643;171549;815;909656;821
k79_20599	
k79_29526	
k79_20600	2;976;200643;171549;815;816;820
k79_29527	
k79_20601	2;1239;186801;186802;216572;1263;2564099
k79_29528	2;976;200643;171549;171550;239759
k79_20602	2;976;200643;171549;815;909656;821
k79_34540	2;1239;186801;186802;216572;2892396;2714355
k79_20603	
k79_29529	2;1239;186801;3085636;186803;207244;649756
k79_34541	2;976;200643;171549;815;816;820
k79_20604	
k79_15924	2;976;200643;171549;815;909656;821
k79_20605	
k79_15925	2;1239;186801;3085636;186803;2569097;39488
k79_34542	
k79_20606	
k79_20607	
k79_34543	2;1239;186801;186802;216572;1263;2564099
k79_15926	2;1239;186801;186802;216572;1263;2564099
k79_20608	2;976;200643;171549;815;816;820
k79_34544	
k79_20609	2;1239;186801;3085636;186803;207244;649756
k79_15927	2;976;200643;171549;171550;239759;328813
k79_29530	2;1239;186801;186802;31979;1485;1561
k79_34545	2;976;200643;171549;815;909656;821
k79_20610	
k79_34546	2;1239;186801;3085636;186803;2569097;39488
k79_29531	2;1239;186801;3085636;186803;2569097;39488
k79_20611	
k79_29532	
k79_6762	2;976;200643;171549;815;816;817
k79_25046	2;1239;91061;1385;186817;29331;1449;698758
k79_29533	2;1239;909932;1843489;31977;39948;2161821
k79_6763	2;74201;203494;48461;1647988;239934
k79_6764	2;976;200643;171549;815;816;820
k79_25047	
k79_34547	2;1224;1236
k79_25048	2;976;200643;171549;815;909656;821
k79_34548	2;1239;186801
k79_25049	2;1239;186801;186802;216572;2892396;2714353
k79_34549	2;1239;186801;3085636;186803;189330;88431
k79_25050	2;976;200643;171549;815;909656;821
k79_25051	
k79_34550	2;976;200643;171549;815;909656;821
k79_6765	
k79_25052	2;976;200643;171549;815;816;820
k79_34551	2;976;200643;171549;815;816;820
k79_6766	
k79_34552	2;976;200643;171549;171550;239759;214856;679935
k79_6767	
k79_6768	2;976;200643;171549;815;909656;821
k79_34553	
k79_6769	2;1239;186801;3085636;186803
k79_34554	2;1239;186801;3085636;186803;2569097;39488
k79_34555	
k79_25053	2;1239;186801;3085636;186803;3342669;45851
k79_15928	2;1239;186801;3085636;186803;3342669;45851
k79_34556	2;1239;186801;186802;216572;1263;2564099
k79_25054	
k79_34557	
k79_29534	2;1239;186801;3085636;186803;2316020;33039;657313
k79_15929	2;1239;186801;186802;216572;216851;2929489
k79_25055	2;1239;186801;3085636;186803;2569097;39488
k79_34558	2;1239;186801;3085636;186803;189330;88431
k79_15930	
k79_25056	2;976;200643;171549;815;816
k79_34559	2;1239;186801;186802;216572;1263;2564099
k79_29535	2;976;200643;171549;815;909656;821
k79_15931	2;976;200643;171549;815;909656;821
k79_6770	2;976;200643;171549;2005525;375288;46503
k79_29536	2;976;200643;171549;2005525;375288
k79_34560	
k79_25057	2;1239;186801;3085636;186803;2569097;39488
k79_6771	
k79_29537	2;1239;186801;3085636;186803;207244;649756
k79_34561	
k79_25058	
k79_15932	2;976;200643;171549;815;909656;821
k79_6772	
k79_29538	2;1239;186801;3085636;186803
k79_34562	
k79_15933	2;976;200643;171549;815;909656;821
k79_6773	
k79_25059	2;976;200643;171549;815;909656;821
k79_15934	2;1239;186801;3085636;186803;207244;649756
k79_34563	
k79_25060	
k79_34564	
k79_6774	2;1239;186801;186802;216572;1263;2564099
k79_25061	2;976;200643;171549;815;816;820
k79_15935	
k79_34565	2;976;200643;171549;2005519;397864;397865;880074
k79_25062	
k79_34566	2;976;200643;171549;171550;239759;1288121
k79_29539	2;976;117743;200644;49546;292691;411153;411154
k79_6775	
k79_15936	2;976;200643;171549;815;816
k79_34567	
k79_15937	
k79_25063	
k79_29540	2;976;200643;171549;815;816;820
k79_34568	
k79_29541	
k79_6776	
k79_15938	2;1239;91061;186826;81852;51668;290335
k79_25064	2;1239;186801;186802;216572;216851;2929493
k79_6777	2;1239;186801;186802;216572;1637257;884684;699246
k79_34569	2;1239;186801;186802;216572;1263;2564099
k79_29542	2;1239;186801;3085636;186803;207244;649756
k79_25065	
k79_6778	2;1239;186801;186802;216572;1263;2564099
k79_15939	2;976;200643;171549;815;816;820
k79_29543	
k79_34570	2;1239;186801;186802;216572;1905344;1550024
k79_25066	
k79_6779	2;1239;186801;186802;216572;1263;2564099
k79_2301	2;1239;186801;3085636;186803;3342669;45851
k79_20612	2;1239;186801;3085636;186803;841;166486
k79_6780	2;976;200643;171549;815;816;820
k79_20613	2;1239;186801;3085636;186803;1506553;29347
k79_2302	2;1239;186801;186802;186806;1730;2841528
k79_25067	2;976;200643;171549;815;909656;821
k79_6781	
k79_20614	2;1239;186801;3085636;186803;189330;88431
k79_25068	
k79_6782	
k79_2303	2;1239;186801;186802;216572;216851;853
k79_34571	2;976;200643;171549
k79_25069	
k79_6783	2;1239;909932;1843489;31977;39948;2161821
k79_6784	
k79_34572	
k79_2304	2;1239;186801;186802;216572;1263;2564099
k79_6785	
k79_2305	2;1239;186801;3085636;186803;189330;88431
k79_25070	2;976;200643;171549;2005525;375288;823
k79_25071	
k79_6786	2;1239;186801;186802;216572;216851;2929489
k79_34573	2;1239;186801;3085636;186803;841;301301
k79_25072	
k79_6787	2;976;200643;171549;171550;239759;2585118
k79_34574	
k79_25073	2;1239;186801;186802;216572;1263;2564099
k79_34575	2;1239;186801;3085636;186803;207244;649756
k79_2306	2;1239;186801;3085636;186803;207244;649756
k79_6788	2;1239;186801;3085636;186803;2316020;33039
k79_34576	
k79_6789	
k79_25074	2;976;200643;171549;815;909656;821
k79_20615	2;1239;186801;3085636;186803;841;2763062
k79_6790	2;1239;186801;186802;216572;1263;2564099
k79_6791	2;1239;186801;3085636;186803;207244;649756
k79_20616	2;1239;186801;186802;216572;1263;2564099
k79_25075	2;1239;186801;186802;216572;216851
k79_20617	2;976;200643;171549;815;816;820
k79_2307	2;1239;186801;186802;216572;1263;2564099
k79_34577	
k79_29544	
k79_25076	2;1239;186801;3085636;186803;33042;410072
k79_2308	2;976;200643;171549;815;816;28111
k79_15940	2;1239;186801;3085636;186803;189330;88431
k79_11485	2;1239;186801;186802;31979;1485;2507159
k79_34578	2;976;200643;171549;815;816;820
k79_6792	
k79_2309	
k79_29545	
k79_11486	2;1239;186801;186802;31979;1485;29341
k79_15941	2;1239;186801;3085636;186803
k79_34579	2;1239;186801;186802;216572;1263;2564099
k79_6793	2;1239;186801;3085636;186803;189330;88431
k79_29546	2;976;200643;171549;815;909656;821
k79_15942	2;1239;909932;1843489;31977;39948;2161821
k79_2310	2;976;200643;171549;815;909656;821
k79_25077	2;976;200643;171549;815;909656;821
k79_6794	2;1239;186801;186802;216572;946234;292800
k79_15943	
k79_29547	2;976;200643;171549;815;909656;821
k79_2311	2;1239;186801;186802;216572;2892397;2714358
k79_25078	2;1239;186801;186802;216572;1263;2564099
k79_11487	
k79_29548	2;976;200643;171549;815;909656;821
k79_2312	
k79_15944	2;976;200643;171549;815;816;820
k79_34580	2;976;200643;171549;815;909656;387090
k79_6795	2;976;200643;171549
k79_15945	
k79_29549	
k79_11488	2;1239;186801;186802;216572;2892396;2714353
k79_20618	2;1239;186801;3085636;186803;2569097;39488
k79_25079	2;976;200643;171549;815;816;820
k79_29550	2;976;200643;171549;815;816;820
k79_34581	2;1239;909932;1843489;31977;39948
k79_20619	
k79_11489	2;1239;186801;186802;216572;216851;2929489
k79_6796	2;1239;186801;3085636;186803;2316020;33039;657313
k79_25080	2;976;200643;171549;171550;239759;2585119
k79_11490	
k79_20620	2;976;200643;171549;815;816;246787
k79_6797	2;976;200643;171549;815;909656;821
k79_25081	2;976;200643;171549;815;816;28116
k79_15946	2;1239;186801;186802;31979;1485;182773
k79_11491	2;1239;186801;186802;216572;1263;2564099
k79_25082	2;976;200643;171549;815;816;820
k79_15947	2;1239;186801;3085636;186803;189330;88431
k79_20621	2;976;200643;171549;815;909656;821
k79_11492	2;1239;186801;3085636;186803;207244;649756
k79_15948	2;1239;186801
k79_2313	2;1239;186801;186802;216572;1263;2564099
k79_11493	2;976;200643;171549;815;816;820
k79_29551	2;544448;31969;2085;2092;2093;547987
k79_2314	2;976;200643;171549;815;816;820
k79_15949	
k79_25083	2759;7711;40674;9443;9604;9605;9606
k79_29552	
k79_6798	
k79_2315	
k79_15950	2;976;200643;171549;815;909656;821
k79_6799	2;1239;186801;3085636;186803;2944152;2763670
k79_29553	2;976;200643;171549;815;816;371601
k79_6800	
k79_15951	
k79_2316	2;1239;186801;186802;216572;1263;2564099
k79_6801	2;976;200643;171549;2005525;375288;46503
k79_20622	2;1239;186801;3085636;186803;2569097;39488
k79_25084	2;976;200643;171549;815;909656;357276
k79_2317	
k79_15952	2;976;200643;171549;815;816;820
k79_20623	
k79_6802	2;976;200643;171549;2005525;375288;46503
k79_25085	
k79_34582	2;976;200643;171549;815;909656;821
k79_15953	2;976;200643;171549;815;816;820
k79_25086	
k79_20624	2;1239;186801;3085636;186803;2569097;39488
k79_2318	2;1239;186801;3085636;186803;2569097;39488
k79_6803	2;1239;186801;3085636;186803;189330;88431
k79_15954	2;976;200643;171549;815;816;820
k79_34583	
k79_20625	2;1239;186801;186802;216572;2892396;2714353
k79_25087	2;976;200643;171549;815;909656;821
k79_6804	
k79_11494	2;1239;909932;1843489;31977;39948
k79_20626	2;201174;84998
k79_25088	2;976;200643;171549;815;909656;821
k79_34584	2;976;200643;171549;815;816;820
k79_2319	2;976;200643;171549;815;816;820
k79_15955	2;1239;186801;3085636;186803;207244;649756
k79_11495	2;1239;186801;3085636;186803;2569097;39488
k79_34585	
k79_2320	
k79_34586	2;1239;186801;186802;216572;1263;2564099
k79_25089	2;1239;186801;186802;216572;216851;2929488
k79_34587	
k79_2321	
k79_11496	2;1239;186801;3085636;186803;1766253;39491
k79_6805	131567
k79_34588	
k79_2322	2;1239;186801;3085636;186803;2569097;39488
k79_2323	
k79_6806	2;1239;526524;526525;2810280;3025755;29348;428126
k79_11497	
k79_6807	2;976;200643;171549;815;909656;821
k79_11498	2;1239;186801;186802;216572;1263;2564099
k79_34589	2;1239;186801;3085636;186803;572511;40520;411459
k79_6808	2;1239;186801;3085636;186803
k79_6809	2;1239;186801;3085636;186803;207244;649756;649757
k79_11499	
k79_25090	2;74201;203494;48461;1647988;239934;239935
k79_6810	
k79_11500	2;1239;186801;3085636;186803;841;166486
k79_6811	
k79_25091	2;976;200643;171549;815;816;820
k79_2324	2;976;117743;200644;49546;52959;196858
k79_11501	2;976;200643;171549;815;909656;821
k79_25092	2;976;200643;171549;815;909656;821
k79_2325	2;1239;909932;1843489;31977;39948
k79_25093	
k79_2326	2;976;200643;171549;815;909656;821
k79_6812	2;1239;186801;186802;216572;1263;2564099
k79_2327	2;976;200643;171549;2005525;375288;46503
k79_11502	2;1239;186801;3085636;186803;189330;88431
k79_2328	2;976;200643;171549
k79_25094	2;1239;186801;3085636;186803;3342669;45851
k79_11503	2;976;200643;171549;815;816;820
k79_6813	2;976;200643;171549;815;816;820
k79_11504	
k79_6814	
k79_25095	2;1239;186801
k79_6815	2;1239
k79_25096	2;1239;186801;186802;216572;2892396;2714353
k79_11505	2;976;200643;171549;815;909656;821
k79_6816	2;1239;186801;3085636;186803;2944152;2763670
k79_11506	
k79_2329	2;1239;186801;3085636;186803;2316020;46228;471875
k79_11507	2;1239;186801;186802;216572;216851;853;657322
k79_2330	2;1239;186801;3085636;186803;207244;649756
k79_6817	2;976;200643;171549;815;909656;821
k79_11508	2;976;200643;171549;815;909656;821
k79_6818	2;976;200643;171549;815;909656;821
k79_11509	2;1239;186801;186802;216572;2892396;2714353
k79_6819	
k79_2331	2;976;200643;171549;815;909656;821
k79_6820	
k79_11510	2;1239;909932;1843489;31977;39948
k79_6821	
k79_2332	2;976;200643;171549;815;816;820
k79_25097	2;1239;186801;186802;216572;1263;2564099
k79_34590	2;1239;186801;3085636;186803;3342669;45851
k79_6822	2;1239;186801;186802;216572;1263;2564099
k79_25098	
k79_11511	2;976;200643;171549;815
k79_34591	2;1239;186801;3085636;186803;207244;649756
k79_6823	2;1239;186801;3085636;186803;2569097;39488
k79_11512	
k79_25099	2;1239;186801;3085636;186803;2569097;39488
k79_34592	
k79_25100	
k79_11513	
k79_6824	
k79_11514	
k79_25101	2;1239;909932;1843489;31977;39948
k79_6825	
k79_11515	
k79_25102	2;976;200643;171549;815;816;28111
k79_11516	
k79_6826	
k79_25103	
k79_6827	
k79_25104	2;1239;186801;3085636;186803;207244;649756
k79_6828	2;1239;186801;186802;216572;2892396;2714353
k79_25105	
k79_25106	
k79_6829	
k79_6830	2;976;200643;171549;815;816;820
k79_20627	
k79_6831	
k79_2333	
k79_20628	
k79_15956	2;1239;186801;3085636;186803;207244;649756
k79_2334	2;976;200643;171549;815;816
k79_6832	
k79_15957	
k79_20629	131567
k79_2335	2;976;200643;171549;2005525;375288;46503
k79_6833	2;976;200643;171549;815;909656;821
k79_2336	
k79_20630	2;1239;186801;3085636;186803
k79_6834	
k79_2337	2;976;200643;171549;815;909656;821
k79_2338	2;976;200643;171549;2005525;375288;46503
k79_15958	2;1239;186801;186802;216572;1263;2564099
k79_6835	2;1239;909932;1843489;31977;39948;2161821
k79_2339	2;976;200643;171549;815;909656;821
k79_34593	2;976;117743;200644;49546;237;1492737
k79_15959	2;976;200643;171549;815;816;820
k79_34594	2;976;200643;171549;2005525;375288;46503
k79_2340	2;1239;186801;186802;216572;292632;214851
k79_6836	2;1239;186801;186802;216572;1263;2564099
k79_15960	2;1239;186801;3085636;186803;2569097;39488
k79_2341	2;1239;186801;3085636;186803;189330;88431
k79_34595	2;976;200643;171549;815;816;820
k79_6837	2;976;200643;171549;815
k79_34596	2;976;200643;171549;815;909656;821
k79_15961	2;976;200643;171549;2005473;1918540;1796646
k79_2342	
k79_6838	2;976;200643;171549;171552;2974251;2518605
k79_2343	
k79_15962	2;976;200643;171549;815;816;820
k79_2344	2;976;200643;171549;2005519;397864;397865;880074
k79_15963	
k79_2345	2;1239;186801;3085636;186803;2569097;39488
k79_15964	2;1239;186801;186802;216572;2892396;2714353
k79_34597	2
k79_15965	2;976;200643;171549;815;816;820
k79_20631	2;1239
k79_11517	2;976;200643;171549;815;909656;821
k79_11518	2;976;200643;171549;815;909656;821
k79_15966	2;1239;186801;3085636;186803;841;166486
k79_2346	2;1239;186801;3085636;186803;2569097;39488
k79_20632	
k79_34598	2;1239;186801;186802;216572;1263;2564099
k79_11519	2;1239;186801;3085636;186803;2569097;39488
k79_20633	
k79_34599	
k79_20634	2;976;200643;171549;815;816;820
k79_11520	2;1239;186801;186802;216572;216851;2929489
k79_34600	2;1239;186801;3085636;186803;2569097;39488
k79_11521	2;976;200643;171549;2005525;375288;46503
k79_34601	2;976;200643;171549;2005525;375288;46503
k79_34602	2;976;200643;171549;815;816
k79_15967	2759;7711;40674;9443;9604;9605;9606
k79_20635	
k79_2347	2;1239;186801;186802;31979;1485;1534
k79_15968	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34603	2;1239;186801;186802;216572;1263;2564099
k79_20636	2;1239;186801;186802;216572;1263;2564099
k79_2348	
k79_34604	
k79_20637	2;1239;186801;3085636;186803;33042
k79_2349	2;1239;186801;186802;216572;216851
k79_29554	2;1239;186801;186802;31979;1485;1216932
k79_20638	
k79_34605	
k79_20639	2;1239;186801;3085636;186803;2944152;2763670
k79_29555	2;1239;186801;186802;31979;1485;36839
k79_34606	
k79_29556	2;1239;186801;186802;216572;216851;411483
k79_20640	2;1239;186801;186802;216572;1263;2564099
k79_34607	
k79_15969	2;1239;186801;3085636;186803;572511;40520;657314
k79_20641	
k79_29557	2;976;200643;171549;815;816;820
k79_11522	
k79_6839	2;1239;186801;3085636;186803;2569097;39488
k79_15970	2;1239;186801;3085636;186803;2569097;39488
k79_20642	2;1239;186801;186802;216572;946234;292800
k79_6840	
k79_15971	2;1239;91061;186826;33958;2767887;1623
k79_2350	
k79_20643	2;976;200643;171549;171550;239759;538949
k79_15972	
k79_6841	2;1239;186801;186802;216572;2892396;2714353
k79_2351	2;1239;186801;3085636;186803;2569097;39488
k79_11523	2;976;200643;171549;815;816;820
k79_34608	2;976;200643;171549;815;816;820
k79_20644	
k79_6842	
k79_11524	
k79_34609	2;1239;186801;3085636;186803;572511
k79_11525	2;1239;186801;186802;31979;1485;1494
k79_6843	2;1239;186801;186802;216572;216851;2929489
k79_34610	2;976;200643;171549;815;909656;821
k79_11526	2;1239;186801;3085636;186803;2569097;39488
k79_20645	
k79_34611	2759;7711;40674;9443;9604;9605;9606
k79_11527	
k79_15973	2;976;200643;171549;815;816;28116
k79_2352	2;1239;186801;186802;216572;1263;2564099
k79_34612	2;976;200643;171549;815;909656;821
k79_11528	2;976;200643;171549;2005525;375288;46503
k79_6844	2;976;117743;200644;49546;143222;143223
k79_15974	
k79_34613	
k79_6845	
k79_15975	2;976;200643;171549;815;909656;821
k79_6846	
k79_20646	2;1239;186801;186802;216572;2892396;2714355
k79_6847	
k79_11529	
k79_25107	2;976;200643;171549;815;816;820
k79_20647	2;1239;186801;186802;216572;1263;2564099
k79_15976	2;1239;186801;186802;31979;1485
k79_6848	2;976;200643;171549;815;909656;821
k79_11530	2;976;200643;171549;171550;239759
k79_25108	2;1239;186801;3085636;186803;841
k79_20648	
k79_34614	2;1239;186801;186802;216572;1263;2564099
k79_25109	
k79_34615	2;976;200643;171549;815;816;820
k79_25110	2;1239;186801;186802;216572;2892396;2714353
k79_20649	
k79_25111	
k79_34616	
k79_20650	
k79_34617	
k79_34618	2;976;200643;171549;815;909656;821
k79_6849	2;1239;186801;186802;216572;1263;2564099
k79_20651	
k79_6850	
k79_20652	2;1239;186801;3085636;186803;33042;410072
k79_6851	2;1239
k79_25112	
k79_20653	2;976;200643;171549;815;816;820
k79_34619	
k79_6852	2;1239;186801;3085636;186803;207244;649756
k79_34620	2;976;117743;200644;49546;52959;2808900
k79_25113	
k79_34621	2;1239;186801;3085636;186803;207244;649756;649757
k79_25114	
k79_20654	2;1239;186801;186802;216572;459786;2763056
k79_25115	
k79_34622	
k79_20655	
k79_25116	2;1239;186801;186802;216572;2892396;2714353
