Contig	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Mean	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz RPKM	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Covered Fraction
k79_33356	9.027273	8.484174	1
k79_33357	4.79646	5.337434	1
k79_93890	3.3632479	4.1778126	1
k79_33358	4.5346537	6.391554	1
k79_58146	2.6864607	3.6875966	1
k79_93891	3.528302	5.091709	1
k79_46103	5.6466303	7.0701447	1
k79_33359	1.9090909	3.370336	1
k79_69698	6.3989983	7.4966354	1
k79_58147	4.6306305	6.1466665	1
k79_46104	3.6666667	6.6845	1
k79_33360	3.7472527	4.992573	1
k79_21570	9.27184	11.953742	1
k79_46105	2.7931035	3.7136111	1
k79_82080	10.11626	12.599058	1
k79_33361	3.5172415	4.2757998	1
k79_69699	4.942222	6.3502755	1
k79_82081	3.7662337	4.94741	1
k79_46106	3.437276	4.207028	1
k79_82082	5.8211384	6.243764	1
k79_33362	3.5167465	4.4687467	1
k79_69700	2.627451	3.6821399	1
k79_93892	10.370117	12.725603	1
k79_46107	13.172222	14.584364	0.95757574
k79_21571	7.4097633	9.711139	1
k79_69701	5.7297297	6.1466665	1
k79_58148	7.892324	10.137339	1
k79_46108	4.8345866	5.3145323	1
k79_93893	5.4496126	5.750108	1
k79_82083	4.23676	5.3220544	1
k79_58149	5.0795455	5.0555043	1
k79_93894	2.6494846	5.277237	1
k79_58150	2.5984251	6.5155773	1
k79_93895	6.3513513	6.915	1
k79_58151	7.9787235	6.163986	1
k79_33363	6.5287848	8.386344	1
k79_46109	9.059677	10.808056	1
k79_58152	6.21327	7.499232	1
k79_82084	5.70922	7.1535883	1
k79_33364	6.046729	6.6324806	1
k79_58153	5.144068	5.6119876	1
k79_33365	1.8505747	2.5384178	1
k79_58154	5.0833335	5.941778	1
k79_82085	4.4582133	5.850619	1
k79_46110	4.947489	5.968304	0.9710884
k79_58155	3.59375	4.3280935	1
k79_82086	3.1383648	4.218374	1
k79_58156	6.5824175	7.904907	1
k79_93896	6.33517	7.849837	1
k79_69702	9.443099	12.519527	1
k79_82087	2.689655	3.8076262	1
k79_58157	6.7272725	8.533404	1
k79_93897	2.677966	4.1154575	1
k79_46111	3.7282157	4.7595334	1
k79_69703	3.7739131	4.9187827	1
k79_69704	2.7826087	3.7289565	1
k79_58158	4.9854546	5.6621647	1
k79_69705	7.828283	8.456295	1
k79_58159	3.1826923	3.9475396	1
k79_93898	6.5609756	8.746076	1
k79_69706	4.4921875	5.049443	1
k79_82088	6.2192364	7.3708897	1
k79_69707	6.847619	7.4709125	1
k79_33366	4.5885935	6.3564267	1
k79_9369	8.645602	11.569327	1
k79_82089	2.951417	4.203762	1
k79_58160	5.470149	6.7252593	1
k79_69708	4.326568	5.7958093	1
k79_82090	3.5225806	4.6024427	1
k79_9370	2.6755555	4.0107	1
k79_93899	9.008849	11.605916	1
k79_46112	6.8927665	9.178601	1
k79_33367	4.269581	5.45088	1
k79_93900	3.8658535	5.317216	1
k79_33368	14.428572	13.078369	0.90217394
k79_82091	4.1940594	5.0516453	1
k79_46113	3.6214442	4.790375	1
k79_69709	6.541814	8.129798	1
k79_82092	4.165493	6.0068088	1
k79_58161	7.462057	9.531417	1
k79_69710	4.1307693	4.8910975	0.9487805
k79_69711	3.9117646	5.1725297	1
k79_58162	3.3556485	4.7898493	1
k79_93901	6.4371634	8.170532	1
k79_69712	2.8704453	4.041008	1
k79_58163	4.4166665	5.829506	1
k79_21572	63.323303	83.64943	1
k79_93902	1.8901099	2.9123342	1
k79_46114	6.3966203	8.066503	1
k79_58164	3.3131313	4.832169	1
k79_21573	2.2844036	4.258466	1
k79_93903	4.8768115	4.874115	1
k79_58165	2.3731344	3.8836007	1
k79_46115	8.235294	10.27799	1
k79_82093	5.980116	7.980023	1
k79_69713	3.3519669	4.5936136	1
k79_93904	8.7875	9.379863	1
k79_58166	3.1557376	4.7921968	1
k79_93905	4.7	5.61498	1
k79_58167	1.8148148	3.886337	1
k79_93906	4.8018017	5.3783336	1
k79_69714	6.6563244	8.118826	1
k79_82094	10.997225	14.009757	1
k79_69715	4.428571	5.3145323	1
k79_46116	7.154611	9.180544	1
k79_21575	6.2208505	7.981493	1
k79_46117	5.7109375	6.131466	1
k79_93907	8.343298	11.065748	1
k79_46118	3.6090226	4.96023	1
k79_21576	4.308743	5.635189	1
k79_69716	8.78437	10.968621	1
k79_69717	3.3529413	4.4728994	1
k79_69718	4.3095236	6.5391846	1
k79_21577	4.727468	6.1853333	1
k79_82095	6.4976416	8.32037	1
k79_69719	3.351852	4.274971	1
k79_21578	5.1262136	6.737342	1
k79_82096	3.261111	4.557614	1
k79_46119	10.145472	12.987182	1
k79_69720	3.6318407	4.570598	1
k79_46120	3.15	4.81284	1
k79_9371	11.235338	14.900714	1
k79_46121	7.302932	8.117938	0.92122537
k79_21579	31.216362	38.006863	1
k79_93908	9.9506235	13.400018	1
k79_46122	5.7894735	5.3172164	1
k79_46123	3.8125	5.7062807	1
k79_9372	3.6894119	5.2313485	1
k79_21580	6.774194	8.25247	1
k79_93909	3.7826087	4.874115	1
k79_58168	11.034094	14.429641	1
k79_93910	4.8539324	4.614823	1
k79_46124	4.0086207	5.277237	1
k79_58169	5.1123595	5.453881	1
k79_46125	2.3033707	3.3562346	1
k79_93911	5.117021	7.396783	1
k79_21581	7.8767123	9.2082405	1
k79_82097	9.290746	12.235395	1
k79_9373	5.513863	7.2552457	1
k79_21582	4.663793	6.031128	1
k79_82098	3.9234235	6.468871	1
k79_21583	5.5346537	7.190498	1
k79_21584	5.2272725	5.476796	1
k79_93912	5.580227	7.3207045	1
k79_46126	8.046368	9.81288	1
k79_58170	6.6940064	8.560532	1
k79_93913	2.7578948	3.9185002	1
k79_58171	2.2368422	3.4182103	1
k79_93914	3.7051282	4.915074	1
k79_93915	3.554622	4.4728994	1
k79_58173	4.7113404	5.277237	1
k79_93916	11.366337	9.986803	1
k79_58175	5.4147468	6.0105863	1
k79_69721	8.241215	11.032855	1
k79_58176	4.815534	5.944714	1
k79_69722	3.648148	4.274971	1
k79_58177	5.969697	6.845572	1
k79_46127	5.3770804	7.3209333	1
k79_69723	3.3529413	4.376756	1
k79_58178	4.8188977	7.239531	1
k79_46128	6.68617	8.306184	1
k79_58179	3.018018	4.994167	0.99233717
k79_82099	7.2917047	9.496325	1
k79_93917	4.153623	5.5048823	1
k79_21585	11.399572	14.778382	1
k79_82100	3.6707692	4.432879	1
k79_58181	5.6332703	6.7927914	1
k79_21586	2.7216494	3.6534715	1
k79_82101	4.628319	6.862415	1
k79_58182	3.2843137	4.2486234	1
k79_46129	11.240328	14.895172	0.99002993
k79_21587	2.0242717	3.0981534	1
k79_21588	5.9492755	6.61487	1
k79_58183	4.1578946	5.0273395	1
k79_82102	5.0255756	6.6721444	1
k79_46130	8.81192	11.079282	1
k79_58184	5.750497	7.5460835	1
k79_58185	4.977778	6.2667193	1
k79_93918	9.774491	12.652598	1
k79_82103	6.034332	8.053084	1
k79_69724	6.887161	9.008903	1
k79_9374	8.980389	11.936162	1
k79_82104	2.6339285	3.827004	1
k79_93919	3.3507462	4.077865	0.96889955
k79_58186	7.94027	10.0417385	1
k79_69725	3.144	3.646091	1
k79_9375	6.2	7.6203303	1
k79_93920	3.6333334	3.760031	1
k79_69726	12.350515	12.584181	1
k79_58187	5.5683455	5.204196	1
k79_93921	2.4690266	4.956188	1
k79_46131	13.214513	17.536617	1
k79_58188	5.9326925	5.9213095	1
k79_69727	3.0338163	4.4937816	1
k79_93922	5.813084	7.8029184	1
k79_46132	7.6907215	8.93071	1
k79_9376	4.6525254	5.907233	1
k79_58189	2.8356807	3.8670661	1
k79_93923	5.367347	6.076818	1
k79_93924	3.9802632	4.3161507	1
k79_9377	5.8240743	6.7691145	1
k79_21589	8.138099	10.780741	0.9996702
k79_93925	3.4247105	5.393362	1
k79_69729	5.7110267	7.581462	1
k79_21590	5.9745455	7.077707	1
k79_33369	13.784484	18.37331	1
k79_21591	6.2268043	6.9010024	1
k79_33370	3.5079365	5.4493213	1
k79_9378	5.3026314	6.8528156	1
k79_93926	3.7618182	4.5836573	1
k79_21592	4.065502	5.026603	1
k79_33371	3.8911917	4.9695263	1
k79_21593	3.0860214	4.5388584	1
k79_69730	7.581867	9.022947	1
k79_33372	3.6770186	4.8360534	1
k79_9379	4.9227586	6.6463027	1
k79_21594	7.073286	8.57436	1
k79_69731	5.0869565	6.7977967	1
k79_46133	9.216304	12.072052	1
k79_21596	5.367816	6.7691145	1
k79_46134	1.9115044	3.4312074	1
k79_69732	127.402985	156.87787	1
k79_9380	3.5247524	4.20548	1
k79_46135	4.7829456	5.390726	1
k79_9381	5.6181817	7.327241	1
k79_93927	8.286278	12.232919	1
k79_46136	4.6	5.1990557	1
k79_69733	6.113164	8.083315	1
k79_69734	4.5183825	5.4648166	1
k79_69735	3.159292	4.574943	1
k79_9382	5.0168176	6.1920347	1
k79_33373	6.0691576	7.843881	1
k79_69736	3.039548	4.5994267	1
k79_9383	2.4780703	4.509385	1
k79_33374	8.22807	10.958198	0.9836066
k79_69737	4.1546392	5.6840987	1
k79_33375	6.3267326	8.388914	1
k79_46137	7.8113575	10.3725	1
k79_33376	1.8503937	3.2577887	1
k79_58190	13.6899185	18.122257	1
k79_33377	87.45263	126.45984	1
k79_58191	3.9107144	4.9751053	1
k79_58192	5.220588	5.959956	1
k79_33378	6.6632304	8.1851015	0.99319726
k79_58193	0.7157895	1.6370205	0.7265306
k79_46138	4.4228673	5.7213984	1
k79_58194	3.4950495	4.3941936	1
k79_69738	6.410506	8.256322	1
k79_46139	3.4736843	5.7295713	1
k79_46140	2.8404255	2.8765266	1
k79_33379	3.9927535	5.3333783	1
k79_58195	5.3157897	6.884564	1
k79_58196	6.673333	7.3529506	1
k79_21597	11.731789	15.332107	1
k79_33380	8.207426	10.231378	1
k79_69739	4.985533	6.386465	1
k79_33381	5.198413	7.992338	1
k79_69740	4.7809916	6.1388264	1
k79_58197	4.2	5.6798935	1
k79_21598	5.3563404	6.6153207	1
k79_58198	7.5135136	8.51132	1
k79_21599	4.120301	4.96023	1
k79_82105	16.040316	21.363848	1
k79_69741	5.5330925	7.2568736	1
k79_58199	3.6704	4.657587	1
k79_82106	5.984127	6.5391846	1
k79_9384	16.931316	22.312658	1
k79_9385	2.419355	3.6162052	1
k79_21600	5.239033	6.884982	1
k79_46141	8.941065	11.737604	1
k79_9386	7.8962264	8.225068	1
k79_58200	3.428	4.67915	1
k79_69742	5.029823	6.3128357	1
k79_9387	5.0485077	5.5171113	0.9449761
k79_69743	5.117647	5.968304	1
k79_21601	3.1444652	4.4041367	1
k79_9388	2.9774437	4.2516255	1
k79_93928	11.112665	14.800306	1
k79_9389	4.393617	8.218648	0.9795082
k79_46142	4.3003955	5.515264	1
k79_9390	6.141593	6.099924	1
k79_46143	3.8173077	5.5265555	1
k79_69744	3.967742	5.0784836	1
k79_21602	4.204981	5.222266	1
k79_82107	7.697213	10.295323	1
k79_46145	4.2105265	4.9110613	1
k79_69745	3.97546	5.1254954	1
k79_21604	2.76	4.0107	1
k79_46146	6.105263	7.596023	1
k79_69747	4.108108	6.5308332	1
k79_33382	7.203894	9.406592	1
k79_46147	4.180645	5.5886803	1
k79_21605	35.236843	46.15488	0.9973545
k79_58201	7.636752	9.813654	1
k79_46148	6.0408163	5.660262	1
k79_9391	11.165158	14.254665	1
k79_21606	4.9140625	5.7707915	1
k79_33383	3.6140351	4.61	1
k79_82108	4.379518	5.337101	1
k79_33384	6.014337	8.180332	1
k79_82109	3.0930233	4.6719623	1
k79_46149	5.9418836	7.415778	1
k79_21607	7.380368	8.626507	1
k79_46150	3.4292684	3.9542115	1
k79_21608	4.2608695	4.557614	1
k79_9392	5.5526037	7.168529	1
k79_9393	10.154839	10.848615	1
k79_21609	4	5.5039444	1
k79_93929	5.87199	7.6282244	1
k79_33385	6.9860625	8.92589	1
k79_69748	5.8960395	7.6080666	1
k79_46151	4.6442103	5.775408	1
k79_9394	10.676056	9.614692	1
k79_82110	5.9267735	7.441729	1
k79_93930	2.5562913	3.9973755	1
k79_58202	7.820463	10.179741	1
k79_33386	4.532258	5.8550367	1
k79_69749	6.2366414	7.136477	1
k79_46152	2.618705	3.122517	1
k79_9395	5.1578946	6.8364205	1
k79_58203	2.5473685	3.683296	1
k79_9396	2.8318584	4.956188	1
k79_82111	4.177852	4.9238505	1
k79_9397	4.457143	5.5048823	1
k79_93931	2.47343	3.377806	1
k79_58204	3.683019	4.5905604	1
k79_82112	11.020548	10.83973	1
k79_58205	6.925	5.941778	1
k79_33387	6.004348	7.639429	1
k79_46153	3.9019384	4.9792047	1
k79_58206	2.496	3.7600315	1
k79_82113	6.1857452	8.178426	1
k79_33388	3.9882813	5.4332147	1
k79_82114	5.5661764	7.3622985	1
k79_46154	4.3333335	5.6078024	1
k79_69750	4.578989	5.877262	1
k79_82115	16	16.646729	1
k79_21610	9.609871	12.560508	1
k79_93932	5.4366198	6.728108	1
k79_69751	5.193182	5.476796	1
k79_46155	8.3125	8.867193	0.9047619
k79_33389	19.375	25.66213	0.9986807
k79_46156	2.816092	3.8076262	1
k79_82116	3.347267	4.7850003	1
k79_58207	5.0719695	6.5993476	1
k79_33390	2.8425198	3.6197655	1
k79_58208	4.2419353	5.8550367	1
k79_93933	5.347409	6.4254885	1
k79_58209	4.1148148	5.9683037	1
k79_33391	3.500901	4.5511494	1
k79_58210	3.919643	5.3578057	1
k79_33392	8.480769	7.895079	1
k79_93934	6.531401	7.6728697	1
k79_82117	3.9130435	5.0602293	1
k79_9398	10.880629	14.055069	1
k79_33393	9.272727	9.53464	0.9969325
k79_21611	7.8281965	10.415848	1
k79_58211	3.5820224	5.0555043	1
k79_46157	7.2699084	9.394087	1
k79_33394	3.971223	5.5511417	1
k79_93935	4.9021406	6.516337	1
k79_69752	8.225424	10.757867	1
k79_93936	4.6666665	4.5955944	1
k79_21613	4.7738094	5.0449057	1
k79_93937	5.923077	6.8038664	1
k79_46158	3.7192225	5.234193	1
k79_58212	6.7629757	8.814726	1
k79_93938	7.272	7.292182	1
k79_9399	10.388829	13.263879	1
k79_46159	5.834862	6.1941314	1
k79_21614	6.8503256	8.369301	1
k79_93939	3.9313726	4.376756	1
k79_9400	2.1208792	2.4962864	1
k79_9401	5.8515625	7.2134895	1
k79_93941	6.2293577	6.5812645	1
k79_58213	3.3506172	4.335892	1
k79_69753	4.834603	6.284306	1
k79_82118	7.49969	9.668449	1
k79_58214	5.9423866	7.252053	0.9968553
k79_33395	6.1066337	7.962252	1
k79_9402	4.1783266	5.4753585	1
k79_33396	6.663158	7.7758474	1
k79_33397	11.111111	8.858976	1
k79_93942	5.782561	7.1212707	1
k79_9403	3.703125	5.049443	1
k79_33398	2.7043478	4.1620474	1
k79_58215	3.4693878	4.4591646	1
k79_9404	4.7133756	5.834532	0.9784483
k79_58216	4.111765	4.7000394	1
k79_9405	15.722222	20.889063	1
k79_33399	4.336557	5.5620656	1
k79_9406	4.712	6.927573	1
k79_69754	6.451878	8.598993	1
k79_93943	6.142512	7.791749	1
k79_46160	7.680328	10.23801	1
k79_69755	3.5307262	4.876231	1
k79_33400	4.8492646	6.41522	1
k79_46161	6.078261	6.432255	1
k79_33401	4.5478263	5.297151	1
k79_93944	36.891247	46.043144	0.9886148
k79_21615	10.271108	13.292141	1
k79_93945	3.5425532	4.9311886	1
k79_69756	8.691571	10.146116	1
k79_46162	3.8636363	5.2682924	1
k79_58217	14.333896	18.237278	0.9842814
k79_21616	5.537975	6.1853333	1
k79_93946	10.940741	10.90629	1
k79_69757	8.803739	7.8029184	1
k79_9407	7.564941	9.537835	1
k79_58218	6.3116884	7.8714676	1
k79_82119	6.0225267	8.020152	1
k79_58219	6.5747128	7.6152525	1
k79_93947	5.5524373	7.0320616	1
k79_46163	7.57606	9.900363	1
k79_82120	11.674418	14.673292	1
k79_33402	9.11254	11.820392	1
k79_9408	5.9976635	7.375542	1
k79_69758	5.6480165	7.2567835	1
k79_82121	7.067164	8.4733095	1
k79_69759	5.0655737	5.529458	1
k79_82122	6.2781954	7.0860424	1
k79_69760	3.0566037	4.7000394	1
k79_93948	6.0076046	7.2611184	1
k79_69761	3.76	4.81284	1
k79_21617	13.005045	16.953192	1
k79_82123	6.022831	7.332488	1
k79_33403	7.7991543	10.612254	0.9972628
k79_58220	12.266845	16.234945	1
k79_82125	4.4335666	6.159778	1
k79_21618	5.6706233	7.823748	1
k79_93951	4.2288327	5.8076572	1
k79_33404	10.559846	14.709169	1
k79_21619	6.350365	6.9872823	1
k79_82126	3.3186812	4.832169	1
k79_58221	53.46977	52.46875	1
k79_69762	5.290356	6.720829	1
k79_58222	3.9494948	5.2348495	1
k79_82127	4.901961	6.1567764	1
k79_69763	4.7753625	5.9185677	1
k79_93952	5.4409566	7.1007514	1
k79_46164	6.6700044	8.645869	1
k79_33405	8.701563	10.915196	1
k79_21620	3.8853755	5.184348	1
k79_46165	4.8672566	5.7186794	1
k79_33406	2.8730159	5.0860324	1
k79_21621	6.396648	6.0952888	0.8358663
k79_82128	8.138413	10.494581	1
k79_69764	4.954301	6.617207	1
k79_33407	4.5833335	6.0768185	1
k79_82129	2.0689654	2.9614873	1
k79_33408	6.4270835	6.1567764	0.80701756
k79_82130	6.243902	8.008054	1
k79_46166	8.700555	10.905719	1
k79_82131	10.287356	11.422881	1
k79_33409	7.7277937	9.845907	1
k79_82132	4.408	5.4691367	1
k79_33410	4.488722	6.023136	1
k79_33411	6.9674797	9.182006	1
k79_46167	3.1698513	4.036534	1
k79_82133	5.640476	7.0363164	1
k79_93953	8.254685	10.741342	1
k79_21622	10.226951	13.064171	1
k79_69765	5.71959	7.438069	1
k79_33412	7.0298104	8.307327	1
k79_82134	2.6115704	4.069899	1
k79_93954	4.2919707	4.8910975	1
k79_69766	3.8230088	4.193698	1
k79_33413	3.1545455	5.0133753	1
k79_46168	5.4176707	6.963021	1
k79_82135	3.4173229	6.153601	1
k79_93955	6.742268	6.495061	1
k79_69767	3.69	4.81284	1
k79_46169	12.568421	9.0036125	1
k79_33414	3.063492	3.996169	1
k79_82136	3.215909	4.6342125	1
k79_93956	3.856209	4.3019056	1
k79_82137	4.909091	7.029825	1
k79_69768	2.2741935	3.2825673	1
k79_93957	2.8484848	3.8197145	1
k79_46170	4.209677	5.449321	1
k79_33415	4.5518293	5.2441163	1
k79_69769	1.6808511	2.8765266	1
k79_82138	5.8014708	6.310542	1
k79_69770	4.47541	7.37261	1
k79_82139	8.880342	9.388343	1
k79_33416	3.40099	4.557614	1
k79_93958	4.1367188	5.680179	1
k79_46171	5.202532	7.3156543	1
k79_82140	5.3092785	5.683178	1
k79_69771	4.54902	5.570417	1
k79_82141	2.8043478	3.7289565	1
k79_33417	4.8773584	6.213157	1
k79_82142	4.25	5.277237	1
k79_93959	4.2257423	5.6639657	1
k79_21623	7.8963795	10.4159155	1
k79_33418	3.6311476	4.7921968	1
k79_46172	4.371901	5.535272	1
k79_69772	3.7656827	4.926438	1
k79_46173	8.080808	8.456295	1
k79_69773	8.724833	10.742947	1
k79_33419	3.6505747	4.9705257	1
k79_82143	4.946686	6.296419	1
k79_21624	5.9630995	7.3896575	1
k79_58223	14.949071	19.94851	0.9998061
k79_46174	7.197279	8.822183	1
k79_93960	4.0962515	5.555719	1
k79_82144	4.670507	6.3525643	1
k79_21625	5.165644	6.276526	1
k79_46175	4.001938	4.9682093	1
k79_21626	7.336283	9.531132	1
k79_58224	12.014827	14.172553	1
k79_82145	12.879265	14.539731	0.97551787
k79_46176	4.552239	6.716483	1
k79_93961	5.2765956	6.9831505	1
k79_21627	3.2730374	4.300412	1
k79_82147	4.97541	5.529458	1
k79_93962	2.9568965	4.1464005	1
k79_46177	4.3076925	5.4753585	1
k79_46178	2.8152175	3.7289565	1
k79_93963	8.535612	11.007411	0.996008
k79_46179	4.091837	4.6366477	1
k79_82148	10.245161	12.227744	0.99349594
k79_58225	8.23132	10.854157	1
k79_46180	5.260274	6.0973477	1
k79_82149	4.9736843	4.937415	1
k79_46181	4.4864864	5.6203756	1
k79_93964	4.5326734	6.1232066	1
k79_33420	6.634584	8.824465	1
k79_58226	4.4446764	5.4198647	1
k79_46182	5.414634	6.978325	0.992674
k79_58227	10.203125	8.656187	1
k79_46183	18.516129	13.616574	0.86419755
k79_21628	6.720794	8.615897	1
k79_46184	3.2945206	5.0811234	1
k79_33421	6.6056337	8.378901	1
k79_58228	43.12963	44.65465	1
k79_82150	6.261554	8.076388	1
k79_58229	4.610526	5.7295713	1
k79_82151	3.1509433	4.3083696	1
k79_21629	3.9702518	5.2952175	1
k79_82152	1.9553572	2.2962024	1
k79_46185	4.759494	6.2667184	1
k79_58230	3.8458498	4.727252	1
k79_21630	7.3584905	7.0500584	1
k79_33422	7.370236	9.297272	1
k79_82153	3.2238805	4.3177395	1
k79_33423	3.869159	5.852189	1
k79_21631	4.8769717	6.655873	1
k79_33424	7.0882354	8.355625	1
k79_82154	4.619469	5.333378	1
k79_21632	3.5123968	5.179871	1
k79_21633	5.142857	6.1232066	1
k79_69774	6.001114	7.975578	1
k79_21634	3.7380953	5.0860324	1
k79_69775	4.6641793	5.2958193	1
k79_33425	4.297688	5.3587146	1
k79_69776	7.014151	7.201533	1
k79_33426	4.927835	6.08912	1
k79_58231	5.5418687	7.040727	1
k79_69777	6.1260505	5.963866	1
k79_33427	2.6756756	3.7011495	1
k79_69778	2.8	4.5018063	1
k79_33428	5.046296	5.440872	1
k79_58232	5.2137403	7.570843	1
k79_58233	2.2474227	3.2475305	1
k79_58234	5.0666666	7.00281	1
k79_21635	6.462963	8.323364	1
k79_58235	3.8965516	5.277237	1
k79_93965	6.981866	9.354919	1
k79_33429	9.859632	12.199511	0.9964476
k79_21636	7.003049	8.390586	1
k79_69779	13.991198	17.854788	1
k79_58236	3.7297297	4.7670765	1
k79_21637	3.8625	4.1135387	1
k79_33430	4.556667	6.2388673	1
k79_58237	3.2035928	4.744519	1
k79_93966	6.9928875	8.580923	1
k79_33431	6.1712327	6.43609	1
k79_46186	6.3758063	8.498125	1
k79_21638	5.592213	6.600682	1
k79_93967	4.7099237	6.084193	1
k79_58238	4.098214	4.862471	1
k79_33432	5.2078524	6.535446	0.9897084
k79_69780	4.007353	5.6411843	1
k79_33433	5.087591	6.9872823	1
k79_69781	3.7512953	5.8465014	1
k79_33434	3.4	5.4691367	1
k79_21639	5.778111	7.2408605	1
k79_93968	4.6190476	6.098996	1
k79_33435	4.401961	5.497122	1
k79_93969	2.4979079	4.6396275	1
k79_46187	6.5795746	8.248421	1
k79_93970	4.934066	4.992573	1
k79_69782	5.2048655	7.1081147	1
k79_33436	5.3867598	5.965572	1
k79_69783	4.880435	5.8005996	1
k79_21640	7.040749	9.287539	1
k79_46188	3.228758	3.951429	1
k79_69784	5.1875	6.9290547	1
k79_58239	6.2055216	8.055198	1
k79_33437	5.086393	6.052035	1
k79_69785	7.5050507	7.248253	1
k79_21641	3.9411764	4.632822	1
k79_58240	2.6846848	5.3783336	1
k79_46189	3.6609442	5.497696	1
k79_33438	2.6421053	4.5018063	1
k79_58241	4.4488187	6.5155773	1
k79_93971	6.0589542	7.8378797	1
k79_69786	8.854357	12.001551	1
k79_93972	6.3402557	7.623431	1
k79_58242	6.1956306	8.232855	1
k79_33439	6.432857	8.344844	1
k79_33440	6.019608	5.968304	0.99603176
k79_93973	5.895191	7.929584	0.9916753
k79_33441	3.6103897	4.94741	1
k79_58243	4.9171877	6.5998864	1
k79_33442	6.7836256	7.1842756	1
k79_21642	6.9912357	9.564992	0.9995888
k79_33443	3.625	4.3422937	0.996063
k79_93974	2.720982	3.8564427	1
k79_21643	5.8965516	7.6152525	1
k79_33444	2.8468468	4.61	1
k79_69787	10.890126	14.061043	1
k79_93975	5.8977275	6.9907627	1
k79_58244	8.397938	10.653422	1
k79_46190	7.1939354	9.766708	1
k79_58245	3.3818183	3.0851538	1
k79_33445	4.83871	6.19755	1
k79_58246	3.9097388	4.741195	1
k79_33446	5.544643	7.271308	1
k79_58247	5.8650517	7.080393	1
k79_58248	2.5591397	3.7136111	1
k79_58249	6.0487804	6.611044	1
k79_58250	3.2181818	4.774643	1
k79_46192	8.995021	12.501218	1
k79_46193	6.5419846	6.779654	0.93950176
k79_33447	7.7650943	9.861018	1
k79_46194	2.678161	3.8076262	1
k79_33448	4.3	4.557614	1
k79_58251	4.1679244	5.455732	1
k79_46195	5.768595	7.3998156	1
k79_46196	5.9813085	5.852189	1
k79_69788	6.815968	8.892316	1
k79_46197	6.183036	7.3775425	1
k79_82155	17.220297	22.972012	1
k79_82156	5.092437	5.963866	1
k79_82157	7.5661764	6.661128	0.8951049
k79_46198	5.094453	6.5045013	1
k79_46199	2.2601626	3.6728022	1
k79_46200	6.479592	8.490393	1
k79_46201	10.933333	10.769473	1
k79_9409	22.17804	29.637838	1
k79_9410	5.37234	7.807716	1
k79_21644	8.201691	10.839225	1
k79_46202	16.08	17.3797	1
k79_9411	5.2056737	6.2021136	1
k79_69789	4.2183022	5.5136914	1
k79_69790	6.932773	8.200316	1
k79_9412	3.5252526	4.321875	1
k79_9413	7.7891154	7.0896215	1
k79_93976	9.083744	12.090506	1
k79_69791	2.7142856	3.124483	1
k79_21645	19.635294	24.040041	0.973494
k79_9414	3.5538461	4.6500874	1
k79_21646	1.6741573	3.3562346	1
k79_46203	4.5665135	5.886546	1
k79_58252	10.214048	13.419128	0.9997116
k79_69792	2.977387	4.2083077	1
k79_33449	11.960526	15.662038	1
k79_93977	3.8781128	5.600923	1
k79_9415	4.1945453	5.4430933	1
k79_21647	3.498106	4.5845027	1
k79_9416	1.6161616	3.6241264	1
k79_21648	4.4609375	5.7707915	1
k79_58253	5.1565933	6.6235933	1
k79_9417	6.163793	7.161965	1
k79_69793	4.503383	6.0904894	1
k79_33450	6.830228	8.553626	1
k79_58254	2.826087	3.4053113	1
k79_9418	2.245614	3.0384092	1
k79_69794	3.5555556	4.1308713	1
k79_33451	7.7	8.098529	1
k79_9419	3.778443	5.3771214	1
k79_21649	4.341241	5.602339	1
k79_69795	4.552239	5.427586	1
k79_82158	7.174902	9.454102	1
k79_33452	15.978182	21.46904	0.9929412
k79_93978	7.128107	8.97042	1
k79_82159	4.659794	5.683178	1
k79_58255	8.616299	10.175998	0.99052775
k79_21650	3.3238866	4.041008	1
k79_69796	4.304527	5.868073	1
k79_82160	7.095238	7.0896215	1
k79_21651	3.5657895	3.9929535	1
k79_69797	5.763441	5.3641047	1
k79_58256	3.00905	3.7836792	1
k79_82161	6.927007	7.6860113	0.9756098
k79_9420	4.9068875	6.763225	1
k79_69798	2.7520661	3.3251977	1
k79_82162	3.8762887	4.465355	1
k79_46204	6.5886216	8.6884775	1
k79_93979	68.33375	84.17388	1
k79_69799	4.483582	5.168428	1
k79_93980	2.5795455	4.6342125	1
k79_69800	3.6153846	4.7370477	1
k79_82164	4.165992	5.137931	1
k79_93981	2.569395	3.7222273	1
k79_33453	6.9342656	8.884463	1
k79_58257	54.131176	69.38544	1
k79_46205	9.674368	12.213888	1
k79_69801	5.9330254	7.7393436	1
k79_21652	9.274593	12.381081	1
k79_93982	3.164609	4.337271	1
